walk,seed,generation,best_fitness,mean_fitness,worst_fitness
triangle_walk,8,10,460.00,781.10,2200.00
triangle_walk,8,11,460.00,832.50,3660.00
triangle_walk,8,12,460.00,837.60,8100.00
triangle_walk,8,13,460.00,758.50,3080.00
triangle_walk,8,14,460.00,816.50,6180.00
triangle_walk,8,15,460.00,689.10,3300.00
triangle_walk,8,16,460.00,910.00,11700.00
triangle_walk,8,17,460.00,837.00,5040.00
triangle_walk,8,18,460.00,851.20,11280.00
triangle_walk,8,19,460.00,814.70,11700.00
triangle_walk,9,0,1760.00,2152.80,2640.00
triangle_walk,9,1,680.00,2106.40,6880.00
triangle_walk,9,2,680.00,1948.60,2240.00
triangle_walk,9,3,680.00,1849.40,5200.00
triangle_walk,9,4,680.00,1679.80,5200.00
triangle_walk,9,5,680.00,1600.40,5200.00
triangle_walk,9,6,680.00,1275.10,2200.00
triangle_walk,9,7,680.00,1028.50,5200.00
triangle_walk,9,8,460.00,775.60,2200.00
triangle_walk,9,9,460.00,863.60,10740.00
triangle_walk,9,10,460.00,832.00,3540.00
triangle_walk,9,11,460.00,767.00,2200.00
triangle_walk,9,12,460.00,870.60,8100.00
triangle_walk,9,13,460.00,848.30,10080.00
triangle_walk,9,14,460.00,736.80,3120.00
triangle_walk,9,15,460.00,747.20,12960.00
triangle_walk,9,16,460.00,656.10,2620.00
triangle_walk,9,17,460.00,630.40,2460.00
triangle_walk,9,18,460.00,702.00,10860.00
triangle_walk,9,19,460.00,649.00,3300.00
triangle_walk,10,0,1400.00,2075.00,2200.00
triangle_walk,10,1,1080.00,1993.80,6160.00
triangle_walk,10,2,1080.00,1857.00,6160.00
triangle_walk,10,3,720.00,1702.60,2200.00
triangle_walk,10,4,760.00,1654.20,5200.00
triangle_walk,10,5,460.00,1564.90,6780.00
triangle_walk,10,6,460.00,1370.00,5200.00
triangle_walk,10,7,460.00,1116.20,2480.00
triangle_walk,10,8,460.00,1140.90,13860.00
triangle_walk,10,9,460.00,1024.90,12240.00
triangle_walk,10,10,460.00,1027.10,10980.00
triangle_walk,10,11,460.00,912.00,9010.00
triangle_walk,10,12,460.00,1079.70,13560.00
triangle_walk,10,13,350.00,1074.30,13560.00
triangle_walk,10,14,240.00,786.80,5550.00
triangle_walk,10,15,240.00,873.80,8840.00
triangle_walk,10,16,240.00,676.20,2200.00
triangle_walk,10,17,240.00,843.00,12180.00
